"id","Order_id","status","delivery_fee","delivery_time_left","Created_at","Updated_at"
6467847,12635,"delivered",0,24.48,"2022-09-11 04:42:17","0000-00-00 00:00:00"
6467848,12631,"delivered",0,9.63,"2022-09-11 04:42:51","0000-00-00 00:00:00"
6467853,12658,"delivered",0,5.48,"2022-09-11 06:59:44","0000-00-00 00:00:00"
6467854,12659,"delivered",0,17.33,"2022-09-11 07:17:48","0000-00-00 00:00:00"
6467855,12702,"delivered",0,23.88,"2022-09-12 04:39:02","0000-00-00 00:00:00"
6467857,12726,"delivered",0,8.48,"2022-09-12 08:40:39","0000-00-00 00:00:00"
6467858,12727,"delivered",0,9.48,"2022-09-12 08:42:27","0000-00-00 00:00:00"
6467859,12736,"delivered",0,12.42,"2022-09-12 10:01:30","0000-00-00 00:00:00"
6467860,12740,"delivered",0,23.73,"2022-09-12 10:24:06","0000-00-00 00:00:00"
6467861,12743,"delivered",0,23.67,"2022-09-12 10:45:48","0000-00-00 00:00:00"
6467862,12742,"delivered",0,21.68,"2022-09-12 10:46:14","0000-00-00 00:00:00"
6467863,12744,"delivered",0,-56.83,"2022-09-12 10:50:46","0000-00-00 00:00:00"
6467864,12747,"delivered",0,-54.83,"2022-09-12 10:53:04","0000-00-00 00:00:00"
6467865,12748,"delivered",0,-52.85,"2022-09-12 10:54:33","0000-00-00 00:00:00"
6467866,12763,"delivered",0,14.22,"2022-09-12 12:28:37","0000-00-00 00:00:00"
6467867,12765,"delivered",0,7.73,"2022-09-12 12:31:31","0000-00-00 00:00:00"
6467868,12778,"delivered",0,-88.2,"2022-09-13 03:52:58","0000-00-00 00:00:00"
6467869,12783,"delivered",0,23.37,"2022-09-13 06:27:17","0000-00-00 00:00:00"
6467871,12785,"delivered",0,-8.17,"2022-09-13 06:43:46","0000-00-00 00:00:00"
6467873,12789,"delivered",0,23.72,"2022-09-13 08:21:12","0000-00-00 00:00:00"
6467874,12792,"delivered",0,19.77,"2022-09-13 08:53:56","0000-00-00 00:00:00"
6467875,12820,"delivered",0,9.8,"2022-09-13 09:44:44","0000-00-00 00:00:00"
6467876,12823,"delivered",0,18.8,"2022-09-13 09:53:00","0000-00-00 00:00:00"
6467877,12856,"delivered",0,11.07,"2022-09-14 04:50:50","0000-00-00 00:00:00"
6467878,12874,"delivered",0,23.22,"2022-09-14 06:32:33","0000-00-00 00:00:00"
6467880,12881,"delivered",0,-17.05,"2022-09-14 08:22:05","0000-00-00 00:00:00"
6467881,12886,"delivered",0,20.57,"2022-09-14 09:36:52","0000-00-00 00:00:00"
6467882,12913,"delivered",0,11.1,"2022-09-14 11:49:32","0000-00-00 00:00:00"
6467883,12912,"delivered",0,8.1,"2022-09-14 11:49:51","0000-00-00 00:00:00"
6467884,12916,"delivered",0,21.08,"2022-09-14 12:16:48","0000-00-00 00:00:00"
6467885,12924,"delivered",0,-133.93,"2022-09-15 03:58:58","0000-00-00 00:00:00"
6467886,12924,"delivered",0,-133.93,"2022-09-15 03:58:58","0000-00-00 00:00:00"
6467888,12947,"delivered",0,23.08,"2022-09-15 09:05:51","0000-00-00 00:00:00"
6467892,12955,"delivered",0,21.27,"2022-09-15 10:13:39","0000-00-00 00:00:00"
6467893,12958,"delivered",0,24.2,"2022-09-15 10:22:43","0000-00-00 00:00:00"
6467894,12967,"delivered",0,15.35,"2022-09-15 11:17:47","0000-00-00 00:00:00"
6467895,12986,"delivered",0,23.65,"2022-09-16 03:13:14","0000-00-00 00:00:00"
6467896,12992,"delivered",0,22.9,"2022-09-16 04:13:58","0000-00-00 00:00:00"
6467897,13004,"delivered",0,22.13,"2022-09-16 06:59:00","0000-00-00 00:00:00"
6467899,13006,"delivered",0,-3.32,"2022-09-16 07:38:40","0000-00-00 00:00:00"
6467900,13015,"delivered",0,-3.48,"2022-09-16 08:52:25","0000-00-00 00:00:00"
6467901,13011,"delivered",0,-19.48,"2022-09-16 08:53:24","0000-00-00 00:00:00"
6467902,13009,"delivered",0,-44.98,"2022-09-16 08:53:53","0000-00-00 00:00:00"
6467903,13024,"delivered",0,4.43,"2022-09-16 09:58:18","0000-00-00 00:00:00"
6467905,13027,"delivered",0,-9.88,"2022-09-16 10:20:13","0000-00-00 00:00:00"
6467909,13028,"delivered",0,-6.9,"2022-09-16 10:33:04","0000-00-00 00:00:00"
6467910,13031,"delivered",0,1.08,"2022-09-16 10:33:34","0000-00-00 00:00:00"
6467911,13036,"delivered",0,7.53,"2022-09-16 11:01:49","0000-00-00 00:00:00"
6467912,13040,"delivered",0,10.47,"2022-09-16 11:18:55","0000-00-00 00:00:00"
6467913,13041,"delivered",0,13.43,"2022-09-16 11:21:23","0000-00-00 00:00:00"
6467914,13044,"delivered",0,-4.32,"2022-09-16 11:32:49","0000-00-00 00:00:00"
6467915,13047,"delivered",0,18.33,"2022-09-16 11:58:22","0000-00-00 00:00:00"
6467916,13052,"delivered",0,21.72,"2022-09-16 12:07:45","0000-00-00 00:00:00"
6467920,13063,"delivered",0,5.65,"2022-09-17 05:57:43","0000-00-00 00:00:00"
6467921,13063,"delivered",0,5.65,"2022-09-17 05:57:43","0000-00-00 00:00:00"
6467923,13076,"delivered",0,-18.2,"2022-09-17 08:07:36","0000-00-00 00:00:00"
6467927,13104,"delivered",0,-7.35,"2022-09-17 12:12:26","0000-00-00 00:00:00"
6467928,13111,"delivered",0,21.8,"2022-09-17 13:15:48","0000-00-00 00:00:00"
6467929,13113,"delivered",0,8.8,"2022-09-18 02:30:07","0000-00-00 00:00:00"
6467930,13119,"delivered",0,-56.38,"2022-09-18 03:36:11","0000-00-00 00:00:00"
6467931,13119,"delivered",0,-56.38,"2022-09-18 03:36:11","0000-00-00 00:00:00"
6467932,13120,"delivered",0,-55.62,"2022-09-18 03:39:00","0000-00-00 00:00:00"
6467933,13123,"delivered",0,-40.4,"2022-09-18 03:52:20","0000-00-00 00:00:00"
6467934,13125,"delivered",0,-33.63,"2022-09-18 04:01:00","0000-00-00 00:00:00"
6467935,13125,"delivered",0,-33.63,"2022-09-18 04:01:00","0000-00-00 00:00:00"
6467936,13124,"delivered",0,-36.42,"2022-09-18 04:19:31","0000-00-00 00:00:00"
6467937,13126,"delivered",0,-11.43,"2022-09-18 04:28:27","0000-00-00 00:00:00"
6467938,13127,"delivered",0,-3.45,"2022-09-18 04:30:08","0000-00-00 00:00:00"
6467939,13142,"delivered",0,-1.43,"2022-09-18 06:04:07","0000-00-00 00:00:00"
6467940,13140,"delivered",0,-10.42,"2022-09-18 06:04:18","0000-00-00 00:00:00"
6467941,13165,"delivered",0,24.28,"2022-09-18 08:41:19","0000-00-00 00:00:00"
6467942,13165,"delivered",0,24.28,"2022-09-18 08:41:19","0000-00-00 00:00:00"
6467943,13174,"delivered",0,-26.38,"2022-09-18 09:30:12","0000-00-00 00:00:00"
6467944,13174,"delivered",0,-26.38,"2022-09-18 09:30:12","0000-00-00 00:00:00"
6467945,13174,"delivered",0,-26.38,"2022-09-18 09:30:12","0000-00-00 00:00:00"
6467946,13174,"delivered",0,-26.38,"2022-09-18 09:30:12","0000-00-00 00:00:00"
6467947,13174,"delivered",0,-26.38,"2022-09-18 09:30:12","0000-00-00 00:00:00"
6467952,13186,"delivered",0,-21.5,"2022-09-18 10:22:29","0000-00-00 00:00:00"
6467953,13193,"delivered",0,23.65,"2022-09-18 10:59:43","0000-00-00 00:00:00"
6467954,13192,"delivered",0,10.47,"2022-09-18 11:00:12","0000-00-00 00:00:00"
6467955,13224,"delivered",0,-3.13,"2022-09-18 12:23:33","0000-00-00 00:00:00"
6467956,13224,"delivered",0,-3.13,"2022-09-18 12:23:33","0000-00-00 00:00:00"
6467957,13258,"delivered",0,23.93,"2022-09-19 05:59:55","0000-00-00 00:00:00"
6467958,13264,"delivered",0,22.17,"2022-09-19 08:50:43","0000-00-00 00:00:00"
6467959,13265,"delivered",0,10.68,"2022-09-19 09:09:54","0000-00-00 00:00:00"
6467960,13268,"delivered",0,5.7,"2022-09-19 09:48:14","0000-00-00 00:00:00"
6467962,13269,"delivered",0,18.37,"2022-09-19 10:07:32","0000-00-00 00:00:00"
6467963,13272,"delivered",0,16.83,"2022-09-19 10:25:43","0000-00-00 00:00:00"
6467964,13273,"delivered",0,16.83,"2022-09-19 10:26:01","0000-00-00 00:00:00"
6467965,13274,"delivered",0,9.65,"2022-09-19 10:28:08","0000-00-00 00:00:00"
6467966,13275,"delivered",0,11.63,"2022-09-19 10:30:36","0000-00-00 00:00:00"
6467967,13276,"delivered",0,22.93,"2022-09-19 10:46:56","0000-00-00 00:00:00"
6467968,13292,"delivered",0,19.45,"2022-09-19 11:50:53","0000-00-00 00:00:00"
6467969,13294,"delivered",0,12.05,"2022-09-19 12:05:58","0000-00-00 00:00:00"
6467970,13298,"delivered",0,11.28,"2022-09-19 12:20:47","0000-00-00 00:00:00"
6467971,13295,"delivered",0,9.13,"2022-09-19 12:21:47","0000-00-00 00:00:00"
6467972,13308,"delivered",0,7.12,"2022-09-20 06:59:52","0000-00-00 00:00:00"
6467973,13309,"delivered",0,14.1,"2022-09-20 07:06:37","0000-00-00 00:00:00"
6467974,13343,"delivered",0,19.4,"2022-09-20 11:03:45","0000-00-00 00:00:00"
6467975,13353,"delivered",0,6.92,"2022-09-20 11:35:44","0000-00-00 00:00:00"
6467978,13378,"delivered",0,15.7,"2022-09-21 10:32:12","0000-00-00 00:00:00"
6467979,13401,"delivered",0,0.6,"2022-09-21 11:55:59","0000-00-00 00:00:00"
6467981,13425,"delivered",0,-8.48,"2022-09-22 07:45:18","0000-00-00 00:00:00"
6467982,13463,"delivered",0,-140.3,"2022-09-23 04:52:08","0000-00-00 00:00:00"
6467983,13496,"delivered",0,-16.82,"2022-09-23 10:05:39","0000-00-00 00:00:00"
6467987,13504,"delivered",0,23.73,"2022-09-23 10:52:10","0000-00-00 00:00:00"
6467988,13505,"delivered",0,-7.38,"2022-09-23 10:56:35","0000-00-00 00:00:00"
6467989,13514,"delivered",0,23,"2022-09-23 12:15:40","0000-00-00 00:00:00"
6467990,13515,"delivered",0,23.58,"2022-09-23 12:37:19","0000-00-00 00:00:00"
6467991,13533,"delivered",0,18.2,"2022-09-24 07:07:09","0000-00-00 00:00:00"
6467992,13531,"delivered",0,11.22,"2022-09-24 07:07:42","0000-00-00 00:00:00"
6467993,13593,"delivered",0,22.18,"2022-09-25 02:48:25","0000-00-00 00:00:00"
6467994,13587,"delivered",0,-0.8,"2022-09-25 02:48:38","0000-00-00 00:00:00"
6467995,13591,"delivered",0,16.9,"2022-09-25 02:48:58","0000-00-00 00:00:00"
6467997,13601,"delivered",0,22.48,"2022-09-25 03:34:01","0000-00-00 00:00:00"
6467998,13661,"delivered",0,-3.95,"2022-09-25 08:53:55","0000-00-00 00:00:00"
6468003,13715,"delivered",0,24.28,"2022-09-26 09:54:35","0000-00-00 00:00:00"
6468005,13723,"delivered",0,21.48,"2022-09-26 11:19:23","0000-00-00 00:00:00"
6468006,13725,"delivered",0,21.22,"2022-09-26 11:37:52","0000-00-00 00:00:00"
6468007,13724,"delivered",0,21.23,"2022-09-26 11:38:10","0000-00-00 00:00:00"
6468008,13726,"delivered",0,23.02,"2022-09-26 11:40:51","0000-00-00 00:00:00"
6468010,13728,"delivered",0,2.18,"2022-09-26 12:37:54","0000-00-00 00:00:00"
6468013,13761,"delivered",0,19,"2022-09-27 05:39:58","0000-00-00 00:00:00"
6468014,13781,"delivered",0,6.37,"2022-09-27 09:48:09","0000-00-00 00:00:00"
6468016,13796,"delivered",0,14.33,"2022-09-27 11:10:16","0000-00-00 00:00:00"
6468017,13798,"delivered",0,-20.27,"2022-09-27 11:23:37","0000-00-00 00:00:00"
6468018,13809,"delivered",0,17.6,"2022-09-28 04:20:55","0000-00-00 00:00:00"
6468019,13809,"delivered",0,17.6,"2022-09-28 04:20:55","0000-00-00 00:00:00"
6468021,13830,"delivered",0,16.88,"2022-09-28 10:03:28","0000-00-00 00:00:00"
6468024,13834,"delivered",0,21.12,"2022-09-28 10:47:46","0000-00-00 00:00:00"
6468025,13839,"delivered",0,-17.43,"2022-09-28 11:29:13","0000-00-00 00:00:00"
6468026,13844,"delivered",0,1.55,"2022-09-28 11:48:42","0000-00-00 00:00:00"
6468027,13853,"delivered",0,8.3,"2022-09-28 12:44:31","0000-00-00 00:00:00"
6468029,13886,"delivered",0,4.97,"2022-09-29 11:46:57","0000-00-00 00:00:00"
6468030,13886,"delivered",0,4.97,"2022-09-29 11:46:57","0000-00-00 00:00:00"
6468031,13886,"delivered",0,4.97,"2022-09-29 11:46:57","0000-00-00 00:00:00"
6468032,13887,"delivered",0,2.17,"2022-09-29 12:08:38","0000-00-00 00:00:00"
6468033,13887,"delivered",0,2.17,"2022-09-29 12:08:38","0000-00-00 00:00:00"
6468034,13898,"delivered",0,13.68,"2022-09-30 03:45:14","0000-00-00 00:00:00"
6468035,13899,"delivered",0,19.67,"2022-09-30 03:45:48","0000-00-00 00:00:00"
6468036,13907,"delivered",0,-24.15,"2022-09-30 04:53:00","0000-00-00 00:00:00"
6468038,13916,"delivered",0,-3.87,"2022-09-30 07:52:47","0000-00-00 00:00:00"
6468042,13930,"delivered",0,16.65,"2022-09-30 09:55:16","0000-00-00 00:00:00"
6468043,13934,"delivered",0,6.57,"2022-09-30 10:12:00","0000-00-00 00:00:00"
6468044,13935,"delivered",0,22.32,"2022-09-30 10:13:43","0000-00-00 00:00:00"
6468045,13939,"delivered",0,20.33,"2022-09-30 10:50:26","0000-00-00 00:00:00"
6468058,13981,"delivered",0,5.73,"2022-10-01 10:01:04","0000-00-00 00:00:00"
6468059,13982,"delivered",0,23.28,"2022-10-01 10:05:16","0000-00-00 00:00:00"
6468060,13980,"delivered",0,18.32,"2022-10-01 10:05:34","0000-00-00 00:00:00"
6468061,13983,"delivered",0,10.92,"2022-10-01 10:20:59","0000-00-00 00:00:00"
6468065,13996,"delivered",0,-12.6,"2022-10-01 11:10:09","0000-00-00 00:00:00"
6468066,14031,"delivered",0,18.5,"2022-10-02 04:14:47","0000-00-00 00:00:00"
6468067,14031,"delivered",0,18.5,"2022-10-02 04:14:47","0000-00-00 00:00:00"
6468068,14031,"delivered",0,18.5,"2022-10-02 04:14:47","0000-00-00 00:00:00"
6468069,14031,"delivered",0,18.5,"2022-10-02 04:14:47","0000-00-00 00:00:00"
6468070,14046,"delivered",0,10.63,"2022-10-02 05:41:16","0000-00-00 00:00:00"
6468071,14046,"delivered",0,10.63,"2022-10-02 05:41:17","0000-00-00 00:00:00"
6468072,14046,"delivered",0,10.63,"2022-10-02 05:41:17","0000-00-00 00:00:00"
6468073,14046,"delivered",0,10.63,"2022-10-02 05:41:17","0000-00-00 00:00:00"
6468075,14116,"delivered",0,-20.63,"2022-10-02 12:39:38","0000-00-00 00:00:00"
6468076,14131,"delivered",0,17.7,"2022-10-03 06:26:11","0000-00-00 00:00:00"
6468077,14131,"delivered",0,17.7,"2022-10-03 06:26:11","0000-00-00 00:00:00"
6468078,14131,"delivered",0,17.7,"2022-10-03 06:26:11","0000-00-00 00:00:00"
6468079,14135,"delivered",0,-3.95,"2022-10-03 08:19:16","0000-00-00 00:00:00"
6468080,14139,"delivered",0,-13.88,"2022-10-03 10:12:39","0000-00-00 00:00:00"
6468081,14140,"delivered",0,-10.9,"2022-10-03 10:15:01","0000-00-00 00:00:00"
6468086,14142,"delivered",0,7.47,"2022-10-03 10:51:58","0000-00-00 00:00:00"
6468087,14163,"delivered",0,21.45,"2022-10-03 12:18:27","0000-00-00 00:00:00"
6468088,14162,"delivered",0,13.22,"2022-10-03 12:21:49","0000-00-00 00:00:00"
6468089,14164,"delivered",0,20.2,"2022-10-03 12:27:37","0000-00-00 00:00:00"
6468090,14173,"delivered",0,19.32,"2022-10-04 05:20:34","0000-00-00 00:00:00"
6468091,14174,"delivered",0,-11.42,"2022-10-04 05:20:42","0000-00-00 00:00:00"
6468092,14184,"delivered",0,21.97,"2022-10-04 09:53:42","0000-00-00 00:00:00"
6468093,14184,"delivered",0,21.97,"2022-10-04 09:53:42","0000-00-00 00:00:00"
6468094,14185,"delivered",0,23.42,"2022-10-04 09:56:30","0000-00-00 00:00:00"
6468095,14188,"delivered",0,21.88,"2022-10-04 10:34:02","0000-00-00 00:00:00"
6468096,14189,"delivered",0,23.47,"2022-10-04 10:37:28","0000-00-00 00:00:00"
6468098,14221,"delivered",0,20.77,"2022-10-05 03:47:39","0000-00-00 00:00:00"
6468110,14223,"delivered",0,-14.5,"2022-10-05 05:11:02","0000-00-00 00:00:00"
6468111,14224,"delivered",0,8.43,"2022-10-05 05:52:27","0000-00-00 00:00:00"
6468112,14224,"delivered",0,8.43,"2022-10-05 05:52:27","0000-00-00 00:00:00"
6468113,14224,"delivered",0,8.43,"2022-10-05 05:52:27","0000-00-00 00:00:00"
6468114,14224,"delivered",0,8.43,"2022-10-05 05:52:27","0000-00-00 00:00:00"
6468115,14227,"delivered",0,20.42,"2022-10-05 06:04:08","0000-00-00 00:00:00"
6468116,14229,"delivered",0,22.17,"2022-10-05 08:01:45","0000-00-00 00:00:00"
6468118,14234,"delivered",0,19.47,"2022-10-05 09:14:27","0000-00-00 00:00:00"
6468119,14245,"delivered",0,22.48,"2022-10-05 10:47:22","0000-00-00 00:00:00"
6468122,14262,"delivered",0,-19.82,"2022-10-06 03:51:32","0000-00-00 00:00:00"
6468123,14263,"delivered",0,17.73,"2022-10-06 03:51:49","0000-00-00 00:00:00"
6468124,14264,"delivered",0,22.72,"2022-10-06 03:52:10","0000-00-00 00:00:00"
6468125,14266,"delivered",0,7.12,"2022-10-06 06:32:04","0000-00-00 00:00:00"
6468126,14267,"delivered",0,-43,"2022-10-06 06:56:02","0000-00-00 00:00:00"
6468127,14287,"delivered",0,24.12,"2022-10-06 10:18:44","0000-00-00 00:00:00"
6468128,14290,"delivered",0,-0.13,"2022-10-06 10:50:03","0000-00-00 00:00:00"
6468129,14295,"delivered",0,4.42,"2022-10-06 11:12:21","0000-00-00 00:00:00"
6468130,14312,"delivered",0,-236.8,"2022-10-07 03:27:03","0000-00-00 00:00:00"
6468131,14333,"delivered",0,-21.6,"2022-10-07 09:32:54","0000-00-00 00:00:00"
6468133,14338,"delivered",0,-34.45,"2022-10-07 10:14:27","0000-00-00 00:00:00"
6468135,14342,"delivered",0,11.77,"2022-10-07 11:35:45","0000-00-00 00:00:00"
6468136,14360,"delivered",0,-7.42,"2022-10-08 06:46:12","0000-00-00 00:00:00"
6468137,14360,"delivered",0,-7.42,"2022-10-08 06:46:12","0000-00-00 00:00:00"
6468138,14360,"delivered",0,-7.42,"2022-10-08 06:46:12","0000-00-00 00:00:00"
6468139,14361,"delivered",0,-7.85,"2022-10-08 07:19:42","0000-00-00 00:00:00"
6468140,14362,"delivered",0,22.77,"2022-10-08 08:02:08","0000-00-00 00:00:00"
6468141,14367,"delivered",0,23.35,"2022-10-08 08:36:34","0000-00-00 00:00:00"
6468142,14369,"delivered",0,-25.53,"2022-10-08 08:50:14","0000-00-00 00:00:00"
6468143,14369,"delivered",0,-25.53,"2022-10-08 08:50:14","0000-00-00 00:00:00"
6468144,14369,"delivered",0,-25.53,"2022-10-08 08:50:14","0000-00-00 00:00:00"
6468145,14376,"delivered",0,16.82,"2022-10-08 10:24:45","0000-00-00 00:00:00"
6468149,14398,"delivered",0,3.67,"2022-10-08 12:18:46","0000-00-00 00:00:00"
6468151,14438,"delivered",0,-90.4,"2022-10-09 08:19:27","0000-00-00 00:00:00"
6468152,14439,"delivered",0,-88.42,"2022-10-09 08:19:38","0000-00-00 00:00:00"
6468153,14467,"delivered",0,22.25,"2022-10-09 11:27:16","0000-00-00 00:00:00"
6468154,14461,"delivered",0,-6.73,"2022-10-09 11:27:25","0000-00-00 00:00:00"
6468156,14488,"delivered",0,21.15,"2022-10-10 06:17:21","0000-00-00 00:00:00"
6468157,14487,"delivered",0,7.17,"2022-10-10 06:17:41","0000-00-00 00:00:00"
6468159,14502,"delivered",0,23.05,"2022-10-10 07:48:48","0000-00-00 00:00:00"
6468160,14515,"delivered",0,22.85,"2022-10-10 09:16:13","0000-00-00 00:00:00"
6468161,14514,"delivered",0,8.87,"2022-10-10 09:16:33","0000-00-00 00:00:00"
6468162,14512,"delivered",0,-18.12,"2022-10-10 09:16:59","0000-00-00 00:00:00"
6468175,14527,"delivered",0,19.37,"2022-10-10 10:51:23","0000-00-00 00:00:00"
6468178,14533,"delivered",0,-35.87,"2022-10-10 11:22:38","0000-00-00 00:00:00"
6468179,14537,"delivered",0,-18.9,"2022-10-10 11:39:54","0000-00-00 00:00:00"
6468183,14562,"delivered",0,11.57,"2022-10-11 07:36:35","0000-00-00 00:00:00"
6468184,14562,"delivered",0,11.57,"2022-10-11 07:36:35","0000-00-00 00:00:00"
6468185,14562,"delivered",0,11.57,"2022-10-11 07:36:35","0000-00-00 00:00:00"
6468186,14562,"delivered",0,11.57,"2022-10-11 07:36:35","0000-00-00 00:00:00"
6468187,14569,"delivered",0,-22.28,"2022-10-11 08:31:55","0000-00-00 00:00:00"
6468188,14577,"delivered",0,21.55,"2022-10-11 09:53:19","0000-00-00 00:00:00"
6468189,14586,"delivered",0,23.35,"2022-10-11 11:28:13","0000-00-00 00:00:00"
6468190,14588,"delivered",0,22.22,"2022-10-11 11:40:20","0000-00-00 00:00:00"
6468191,14587,"delivered",0,21.23,"2022-10-11 11:40:40","0000-00-00 00:00:00"
6468192,14597,"delivered",0,-106.43,"2022-10-12 05:02:28","0000-00-00 00:00:00"
6468193,14600,"delivered",0,22.27,"2022-10-12 07:17:07","0000-00-00 00:00:00"
6468194,14599,"delivered",0,21.28,"2022-10-12 07:17:30","0000-00-00 00:00:00"
6468195,14603,"delivered",0,23.4,"2022-10-12 07:58:13","0000-00-00 00:00:00"
6468197,14605,"delivered",0,-16.08,"2022-10-12 08:26:25","0000-00-00 00:00:00"
6468198,14605,"delivered",0,-16.08,"2022-10-12 08:26:26","0000-00-00 00:00:00"
6468199,14605,"delivered",0,-16.08,"2022-10-12 08:26:26","0000-00-00 00:00:00"
6468200,14609,"delivered",0,19.63,"2022-10-12 09:23:57","0000-00-00 00:00:00"
6468201,14606,"delivered",0,8.65,"2022-10-12 09:24:15","0000-00-00 00:00:00"
6468202,14629,"delivered",0,22.42,"2022-10-12 11:29:31","0000-00-00 00:00:00"
6468203,14630,"delivered",0,24.27,"2022-10-12 11:42:36","0000-00-00 00:00:00"
6468204,14647,"delivered",0,9.08,"2022-10-13 06:12:58","0000-00-00 00:00:00"
6468205,14648,"delivered",0,16.07,"2022-10-13 06:19:38","0000-00-00 00:00:00"
6468206,14649,"delivered",0,19.05,"2022-10-13 06:22:13","0000-00-00 00:00:00"
6468207,14649,"delivered",0,19.05,"2022-10-13 06:22:13","0000-00-00 00:00:00"
6468208,14653,"delivered",0,24.22,"2022-10-13 07:45:28","0000-00-00 00:00:00"
6468209,14653,"delivered",0,24.22,"2022-10-13 07:45:28","0000-00-00 00:00:00"
6468212,14665,"delivered",0,16.7,"2022-10-13 09:31:13","0000-00-00 00:00:00"
6468213,14673,"delivered",0,22.25,"2022-10-13 10:03:35","0000-00-00 00:00:00"
6468214,14692,"delivered",0,-67.02,"2022-10-14 03:20:33","0000-00-00 00:00:00"
6468215,14692,"delivered",0,-67.02,"2022-10-14 03:20:33","0000-00-00 00:00:00"
6468216,14698,"delivered",0,-5.73,"2022-10-14 06:06:42","0000-00-00 00:00:00"
6468217,14698,"delivered",0,-5.73,"2022-10-14 06:06:42","0000-00-00 00:00:00"
6468218,14698,"delivered",0,-5.73,"2022-10-14 06:06:42","0000-00-00 00:00:00"
6468219,14698,"delivered",0,-5.73,"2022-10-14 06:06:46","0000-00-00 00:00:00"
6468220,14738,"delivered",0,12.33,"2022-10-14 13:11:31","0000-00-00 00:00:00"
6468221,14747,"delivered",0,9.53,"2022-10-16 03:49:15","0000-00-00 00:00:00"
6468222,14758,"delivered",0,20.82,"2022-10-16 04:23:00","0000-00-00 00:00:00"
6468223,14852,"delivered",0,-10.27,"2022-10-17 06:19:03","0000-00-00 00:00:00"
6468224,14898,"delivered",0,19.65,"2022-10-17 10:10:54","0000-00-00 00:00:00"
6468226,14920,"delivered",0,21,"2022-10-17 11:35:27","0000-00-00 00:00:00"
6468227,14947,"delivered",0,22.37,"2022-10-18 08:17:33","0000-00-00 00:00:00"
6468228,14948,"delivered",0,-2.3,"2022-10-18 08:43:12","0000-00-00 00:00:00"
6468229,14949,"delivered",0,13.83,"2022-10-18 08:49:55","0000-00-00 00:00:00"
6468230,14951,"delivered",0,5.57,"2022-10-18 09:03:28","0000-00-00 00:00:00"
6468231,14963,"delivered",0,6.38,"2022-10-18 11:44:24","0000-00-00 00:00:00"
6468232,14988,"delivered",0,6.02,"2022-10-19 03:34:39","0000-00-00 00:00:00"
6468233,14988,"delivered",0,6.02,"2022-10-19 03:34:39","0000-00-00 00:00:00"
6468234,14989,"delivered",0,11.65,"2022-10-19 03:53:11","0000-00-00 00:00:00"
6468235,14992,"delivered",0,-106.23,"2022-10-19 05:47:44","0000-00-00 00:00:00"
6468236,14992,"delivered",0,-106.23,"2022-10-19 05:47:44","0000-00-00 00:00:00"
6468237,14992,"delivered",0,-106.23,"2022-10-19 05:47:44","0000-00-00 00:00:00"
6468238,14992,"delivered",0,-106.23,"2022-10-19 05:47:44","0000-00-00 00:00:00"
6468246,14998,"delivered",0,23.58,"2022-10-19 08:35:17","0000-00-00 00:00:00"
6468247,15000,"delivered",0,-11.53,"2022-10-19 09:51:08","0000-00-00 00:00:00"
6468248,15017,"delivered",0,7.97,"2022-10-19 10:57:42","0000-00-00 00:00:00"
6468249,15048,"delivered",0,1.82,"2022-10-20 08:52:15","0000-00-00 00:00:00"
6468250,15048,"delivered",0,1.82,"2022-10-20 08:52:15","0000-00-00 00:00:00"
6468251,15049,"delivered",0,-28.48,"2022-10-20 09:29:15","0000-00-00 00:00:00"
6468252,15049,"delivered",0,-28.48,"2022-10-20 09:29:15","0000-00-00 00:00:00"
6468255,15051,"delivered",0,13.3,"2022-10-20 10:53:36","0000-00-00 00:00:00"
6468256,15050,"delivered",0,-16.87,"2022-10-20 10:53:43","0000-00-00 00:00:00"
6468257,15053,"delivered",0,23.1,"2022-10-20 11:09:42","0000-00-00 00:00:00"
6468261,15055,"delivered",0,19.25,"2022-10-20 11:21:13","0000-00-00 00:00:00"
6468262,15092,"delivered",0,-26.6,"2022-10-21 08:48:58","0000-00-00 00:00:00"
6468263,15099,"delivered",0,17.78,"2022-10-21 10:01:58","0000-00-00 00:00:00"
6468264,15098,"delivered",0,16.8,"2022-10-21 10:07:20","0000-00-00 00:00:00"
6468265,15097,"delivered",0,9.82,"2022-10-21 10:07:39","0000-00-00 00:00:00"
6468266,15095,"delivered",0,-0.17,"2022-10-21 10:08:04","0000-00-00 00:00:00"
6468267,15105,"delivered",0,3.7,"2022-10-21 11:07:36","0000-00-00 00:00:00"
6468268,15105,"delivered",0,3.7,"2022-10-21 11:07:37","0000-00-00 00:00:00"
6468269,15105,"delivered",0,3.7,"2022-10-21 11:07:37","0000-00-00 00:00:00"
6468270,15105,"delivered",0,3.7,"2022-10-21 11:07:42","0000-00-00 00:00:00"
6468271,15105,"delivered",0,3.7,"2022-10-21 11:07:42","0000-00-00 00:00:00"
6468272,15106,"delivered",0,7.68,"2022-10-21 11:11:54","0000-00-00 00:00:00"
6468273,15141,"delivered",0,23.08,"2022-10-22 06:49:15","0000-00-00 00:00:00"
6468274,15140,"delivered",0,20.1,"2022-10-22 06:49:47","0000-00-00 00:00:00"
6468275,15143,"delivered",0,-35.92,"2022-10-22 07:15:08","0000-00-00 00:00:00"
6468276,15143,"delivered",0,-35.92,"2022-10-22 07:15:08","0000-00-00 00:00:00"
